2730 Gondor
1045 Anduin
1907 Dol_Amroth
1924 Dor-en-Ernil
1907 Dol_Amroth
4690 Third_Age
3544 Imrazôr
4146 Númenor
3973 Mithrellas
2153 Silvan_Elves
3823 Lothlórien
2538 Galador
1907 Dol_Amroth
2052 Edhellond
1907 Dol_Amroth
1442 Bay_of_Belfalas
4344 War_of_the_Ring
1772 Corsairs_of_Umbar
3947 Minas_Tirith
2423 Aragorn
2815 Grey_Company
2730 Gondor
3947 Minas_Tirith
31614 BEL
20871 Pre-Númenórean
4496 Sindarin
2305 Falas
2730 Gondor
1517 Blackroot_Vale
3673 Lamedon
1924 Dor-en-Ernil
1907 Dol_Amroth
4916 Warning_beacons_of_Gondor
2145 Elves
2052 Edhellond
