4496 Sindarin
1926 Doriath
2133 Thingol
4495 Sindar
3902 Melian
3848 Maiar
2392 First_Age
19640 Chaining_of_Melkor
4495 Sindar
2305 Falas
5528 Region
5563 Neldoreth
2133 Thingol
3902 Melian
1458 Dwarves_of_Belegost
2273 Esgalduin
1002 First_Battle_of_Beleriand
2665 Girdle_of_Melian
2492 Noldor
3990 Morgoth
2366 House_of_Finarfin
4052 Nargothrond
8509 Silmaril
1914 Doom_of_Mandos
20442 Beren
1682 Carcharoth
1192 Angband
3500 Huan
4065 Nauglamír
7070 Dwarves_of_Nogrod
18362 Battle_of_the_Thousand_Caves
3835 Mablung
4421 Sarn_Athrad
3665 Laiquendi
20442 Beren
2204 Ents
4732 Tol_Galen
4229 Ossiriand
1900 Dior
1707 Celegorm
2135 Eluréd
2137 Elurín
2173 Elwing
4024 Mouths_of_Sirion
3698 Lay_of_Leithian
20442 Beren
1192 Angband
30161 Meneg
41903 Groth
12873 Doriathrin
10319 Roth
