4142 Northmen
1175 Vales_of_Anduin
3964 Mirkwood
2730 Gondor
2488 Rohirrim
1032 Battle_of_the_Plains
4334 Rhovanion
4902 Wainriders
3876 Marhwini
1175 Vales_of_Anduin
3964 Mirkwood
2730 Gondor
1660 Calimehtar_(King_of_Gondor)
1658 Calenardhon
4815 Undeeps
3587 Ithilien
11510 Éored
10397 Forthwini
2228 Lord_of_the_Éothéod
4190 Ondoher
3947 Minas_Tirith
1869 Dead_Marshes
39323 Leader_of_the_Éothéod
3957 Minohtar
1000 Battle_of_the_Camp
1199 Angmar
2465 Frumgar
2425 Forest_River
2030 Easterlings
4203 Orcs
2819 Greylin
3685 Langwell
1045 Anduin
2817 Grey_Mountains
3968 Misty_Mountains
2451 Fram
1944 Dragons
4431 Scatha
7068 Framsburg
3711 Léod
3486 Horses
2348 Felaróf
3900 Mearas
4551 Stewards_of_Gondor
1736 Cirion
1397 Balchoth
1034 Field_of_Celebrant
1010 Battle_of_the_Field_of_Celebrant
1658 Calenardhon
2221 Oath_of_Eorl
20877 Gondor_Sindarin
2488 Rohirrim
4377 Rohan
