2145 Elves
2153 Silvan_Elves
3823 Lothlórien
4043 Nandor
4671 Teleri
2772 Great_Journey
2076 Eldar
3968 Misty_Mountains
1175 Vales_of_Anduin
3964 Mirkwood
3823 Lothlórien
3964 Mirkwood
2153 Silvan_Elves
3609 Moria
1045 Anduin
1001 War_of_Wrath
4437 Second_Age
4495 Sindar
1461 Beleriand
5548 Amdír
1038 War_of_the_Last_Alliance
1007 Battle_of_Dagorlad
1148 Amroth
3968 Misty_Mountains
4364 Rivendell
2128 Elrond
1199 Angmar
2157 Elves_of_Lindon
1986 Durin's_Bane
3609 Moria
1907 Dol_Amroth
4853 Valinor
996 Middle-earth
1442 Bay_of_Belfalas
2539 Galadriel
1699 Celeborn
4203 Orcs
4690 Third_Age
4426 Sauron
11478 East_Lórien
11499 Lord_and_Lady_of_Galadhrim
3709 Lembas
8615 Elven_rope
4591 Telain
2171 Silvan_Elvish
2893 Haldir
4939 Westron
4496 Sindarin
15640 Galadh
35136 Rim
