3509 Huor
4338 Rían
20384 Húrin
1413 Barad_Eithel
4910 Battles_of_Beleriand
1018 Nirnaeth_Arnoediad
3837 Union_of_Maedhros
2145 Elves
35108 MEN
1997 Dwarves
4806 Ulfang
3990 Morgoth
4203 Orcs
1944 Dragons
1401 Balrogs
2376 Fingon
2755 Gothmog_(balrog)
1401 Balrogs
1355 Azaghâl
2487 Glaurung
3509 Huor
3503 Hundar
2894 Haldir_(Chieftain_of_the_Haladin)
2608 Gelmir_(son_of_Guilin)
10398 Uldor
4807 Ulfast
4810 Ulwarth
1551 Borlach
1552 Borlad
1558 Borthand
20384 Húrin
2854 Gwindor
20384 Húrin
3990 Morgoth
2725 Gondolin
7038 Hill_of_the_Slain
4775 Turgon
2376 Fingon
3427 High_King_of_the_Noldor
996 Middle-earth
2725 Gondolin
4771 Tuor
4338 Rían
1204 Annael
7038 Hill_of_the_Slain
2693 Glóredhel
20468 Túrin
1926 Doriath
20315 Morwen
