4975 Witch-king
1199 Angmar
4975 Witch-king
1199 Angmar
1304 Arnor
2021 Eärnil_II
2730 Gondor
2022 Eärnur
1316 Arthedain
18347 Fall_of_Fornost
3728 Lindon
1319 Arvedui
2440 Icebay_of_Forochel
1734 Círdan
19990 Host_of_the_West_(Arnor)
2437 Fornost
2285 Hills_of_Evendim
1687 Carn_Dûm
5199 Glorfindel
4364 Rivendell
3968 Misty_Mountains
4303 Rangers_of_the_North
1244 Aranarth
3983 Mordor
4068 Nazgûl
3944 Minas_Ithil
1789 White_Council
2539 Galadriel
4975 Witch-king
4068 Nazgûl
45848 High_Fells_of_Rhudaur
