2009 Eagles
996 Middle-earth
4344 War_of_the_Ring
4701 Thorondor
2392 First_Age
3681 Landroval
20442 Beren
3832 Lúthien
1192 Angband
4690 Third_Age
4344 War_of_the_Ring
4296 Radagast
4982 Wolves
4203 Orcs
4068 Nazgûl
2717 Gollum
3964 Mirkwood
3567 Isengard
4222 Orthanc
2054 Edoras
2539 Galadriel
4492 Celebdil
1033 Battle_of_the_Peak
3823 Lothlórien
3920 Meneldor
3681 Landroval
19934 Free_peoples
1016 Battle_of_the_Morannon
1378 Frodo_Baggins
2577 Samwise_Gamgee
3983 Mordor
4194 The_One_Ring
4496 Sindarin
18249 Gwaew
18250 Hîr
20442 Beren
3832 Lúthien
1192 Angband
11524 Lord_of_the_Eagles
4009 Moths
3567 Isengard
2585 Gandalf
1016 Battle_of_the_Morannon
5807 Fell_beasts
2585 Gandalf
1378 Frodo_Baggins
2577 Samwise_Gamgee
4010 Mount_Doom
2585 Gandalf
3554 The_Prancing_Pony
3823 Lothlórien
31841 Beleram
