3573 Isildur
4690 Third_Age
4426 Sauron
3689 Last_Alliance_of_Elves_and_Men
2091 Elendil
2730 Gondor
2099 Elendilmir
2261 Eriador
3565 Isen
2438 Fornost_Erain
4364 Rivendell
4842 Valandil_(King_of_Arnor)
4226 Osgiliath
1175 Vales_of_Anduin
3428 High_Pass
4364 Rivendell
2104 Elendur_(son_of_Isildur)
1258 Aratan
1748 Ciryon
2153 Silvan_Elves
3823 Lothlórien
1123 Amon_Lanc
4049 Narbeleth
2669 Gladden_Fields
21854 Orcs_of_the_Misty_Mountains
1967 Dúnedain
3609 Moria
4708 Thranduil
4679 Thangail
4168 Ohtar
1967 Dúnedain
4168 Ohtar
2278 Estelmo
2296 Realms_in_Exile
1967 Dúnedain
1277 Númenóreans
1415 Barad-dûr
2099 Elendilmir
