2730 Gondor
2733 Kings_of_Gondor
3919 Meneldil
3573 Isildur
2740 Gondorians
2021 Eärnil_II
1139 Telumehtar
4190 Ondoher
2021 Eärnil_II
4381 Rómendacil_I
3490 House_of_Húrin
1277 Númenóreans
1884 Denethor
2585 Gandalf
2423 Aragorn
3573 Isildur
4437 Second_Age
1277 Númenóreans
2091 Elendil
3573 Isildur
3689 Last_Alliance_of_Elves_and_Men
10932 Disaster_of_the_Gladden_Fields
4469 Ship-kings
2945 Umbar
4142 Northmen
2030 Easterlings
3650 Kin-strife
2776 Great_Plague
4902 Wainriders
4975 Witch-king
4395 Ruling_Steward
3490 House_of_Húrin
1884 Denethor
3490 House_of_Húrin
