2488 Rohirrim
4377 Rohan
2227 Éothéod
4142 Northmen
4334 Rhovanion
2274 Lake-town
1844 Dale
3462 Hobbits
19915 Wandering_Days
1175 Vales_of_Anduin
6338 Kûd-dûkan
3654 Kuduk
3462 Hobbits
4471 The_Shire
1045 Anduin
4939 Westron
3706 Legolas
22814 Lōgrad
4339 Riddermark
2227 Éothéod
10207 Tûr
2478 Théoden
4496 Sindarin
4935 Westfold
4939 Westron
2224 Eorlingas
1477 Beorn
1478 Beornings
2478 Théoden
2227 Éothéod
2826 Gríma
2218 Eorl
4687 Théodred
4939 Westron
1059 Adûnaic
3938 Middle_Men
1059 Adûnaic
2054 Edoras
1972 Dunharrow
4516 Snowbourn
4829 Upbourn
29235 Firienfeld
2388 Firienholt
2206 Entwade
2207 Entwash
2120 Elfwine
2226 Éothain
4453 Shadowfax
2826 Gríma
2581 Gamling
2824 Greyhame
4939 Westron
2740 Gondorians
19898 Hobbitish
