1510 Black_Númenóreans
4426 Sauron
19900 Magic
2121 Elladan
2127 Elrohir
4690 Third_Age
2127 Elrohir
4068 Nazgûl
31235 Agandaûr
2261 Eriador
4364 Rivendell
2437 Fornost
21854 Orcs_of_the_Misty_Mountains
38398 Tharzog
2757 Mount_Gram
4068 Nazgûl
4303 Rangers_of_the_North
4422 Sarn_Ford
4975 Witch-king
2009 Eagles
31841 Beleram
2423 Aragorn
35228 Eradan_(video_game_character)
1967 Dúnedain
35273 Andriel
2145 Elves
4364 Rivendell
35274 Farin_(video_game_character)
1997 Dwarves
2236 Lonely_Mountain
2121 Elladan
2127 Elrohir
22835 Mordirith
4023 Mouth_of_Sauron
1510 Black_Númenóreans
4426 Sauron
