4690 Third_Age
2423 Aragorn
1261 Arathorn_II
2659 Gilraen
4364 Rivendell
2128 Elrond
2277 Estel
2585 Gandalf
1493 Bilbo_Baggins
4695 Thorin_and_Company
4061 Narsil
1324 Arwen
2585 Gandalf
996 Middle-earth
4686 Thengel
4377 Rohan
2046 Ecthelion_II
4702 Thorongil
3983 Mordor
3823 Lothlórien
2717 Gollum
2717 Gollum
1869 Dead_Marshes
4708 Thranduil
1869 Dead_Marshes
4708 Thranduil
3964 Mirkwood
4422 Sarn_Ford
1378 Frodo_Baggins
4471 The_Shire
1589 Bree
3462 Hobbits
4068 Nazgûl
4925 Weathertop
5199 Glorfindel
3691 Last_Bridge
1622 Ford_of_Bruinen
1785 Council_of_Elrond
3947 Minas_Tirith
2350 Fellowship_of_the_Ring
2350 Fellowship_of_the_Ring
1676 Caradhras
3609 Moria
1401 Balrogs
2539 Galadriel
1699 Celeborn
13008 Andúril's_sheath
1295 Argonath
4830 Uruk-hai
1578 Meriadoc_Brandybuck
2494 Peregrin_Took
11509 Three_Hunters
2477 Éomer
2320 Fangorn_Forest
3901 Meduseld
2488 Rohirrim
2972 Helm's_Deep
1014 Battle_of_the_Hornburg
2478 Théoden
3510 Huorns
2320 Fangorn_Forest
2585 Gandalf
3567 Isengard
1967 Dúnedain
4426 Sauron
4240 Palantíri
1868 Paths_of_the_Dead
2815 Grey_Company
1972 Dunharrow
46849 Éowyn
4164 Oathbreakers
2240 Erech
1657 Calembel
4359 Ringló
3731 Linhir
3703 Lebennin
4250 Pelargir
1020 Battle_of_the_Pelennor_Fields
2324 Faramir
1653 Cair_Andros
1016 Battle_of_the_Morannon
4348 Ring-bearers
2360 Field_of_Cormallen
5805 White_Tree_of_Gondor
1214 Sceptre_of_Annúminas
1627 Master_of_Buckland
3897 Mayor_of_Michel_Delving
1588 Brandywine_Bridge
4475 Westmarch
