2490 Vanyar
4671 Teleri
2366 House_of_Finarfin
4495 Sindar
2339 House_of_Fëanor
2375 House_of_Fingolfin
2313 Fall_of_the_Noldor
2293 Exile_of_the_Noldor
2076 Eldar
4291 Quenya
9598 Noldo
9805 Noldorin
3764 Elvish
21252 Sundocarme
30769 NGOL
4496 Sindarin
2316 Falmari
2259 Tol_Eressëa
14964 Golodh
21564 Gelydh
24176 Gœlydh
2490 Vanyar
5554 Gnomes
4496 Sindarin
4283 Primitive_Quendian
4291 Quenya
4496 Sindarin
4214 Orodreth
2254 Gil-galad
1202 Angrod
2254 Gil-galad
1202 Angrod
2365 Finarfin
2370 Finduilas
1294 Argon
2372 Fingolfin
4291 Quenya
2378 Finwë
8255 House_of_Finwë
2338 Fëanor
2372 Fingolfin
4490 Silmarils
3649 Kinslaying_at_Alqualondë
1914 Doom_of_Mandos
2293 Exile_of_the_Noldor
