1269 Arda
4194 The_One_Ring
4426 Sauron
3599 Tengwar
3803 Lord_of_the_Ring
4344 War_of_the_Ring
2350 Fellowship_of_the_Ring
4349 Ring-finder
4348 Ring-bearers
4361 Rings_of_Power
1703 Celebrimbor
4711 Three_Rings
2145 Elves
4064 Narya
2254 Gil-galad
1734 Círdan
2585 Gandalf
4080 Nenya
2539 Galadriel
4423 Vilya
2254 Gil-galad
2128 Elrond
4108 Nine_Rings
35108 MEN
4068 Nazgûl
4447 Seven_Rings
1997 Dwarves
4355 Ring_of_Thrór
21683 Lesser_rings
2145 Elves
4425 Saruman
1423 Ring_of_Barahir
1967 Dúnedain
3845 Máhanaxar
4846 Valar
4353 Ring_of_Isengard
4222 Orthanc
