3990 Morgoth
4426 Sauron
4425 Saruman
3990 Morgoth
2145 Elves
19385 War_for_Sake_of_the_Elves
1192 Angband
3990 Morgoth
1461 Beleriand
1002 First_Battle_of_Beleriand
1006 Dagor-nuin-Giliath
2392 First_Age
3990 Morgoth
1192 Angband
4910 Battles_of_Beleriand
2392 First_Age
5458 Battle_of_the_Lammoth
2372 Fingolfin
2492 Noldor
1004 Dagor_Aglareb
1005 Dagor_Bragollach
1018 Nirnaeth_Arnoediad
18159 Fall_of_the_Falas
1001 War_of_Wrath
1199 Angmar
2249 Ered_Mithrin
3983 Mordor
1415 Barad-dûr
4361 Rings_of_Power
1023 War_of_the_Elves_and_Sauron
1277 Númenóreans
3968 Misty_Mountains
21854 Orcs_of_the_Misty_Mountains
1997 Dwarves
4426 Sauron
1038 War_of_the_Last_Alliance
1007 Battle_of_Dagorlad
1419 Siege_of_Barad-dûr
4690 Third_Age
4975 Witch-king
1199 Angmar
4426 Sauron
3983 Mordor
1911 Dol_Guldur
1199 Angmar
19985 Angmar_War
2261 Eriador
4070 Necromancer
21854 Orcs_of_the_Misty_Mountains
1357 Azog
1037 War_of_the_Dwarves_and_Orcs
1012 Battle_of_Five_Armies
3984 Orcs_of_Mordor
4344 War_of_the_Ring
1020 Battle_of_the_Pelennor_Fields
3983 Mordor
1016 Battle_of_the_Morannon
1911 Dol_Guldur
3964 Mirkwood
16201 Fall_of_Dol_Guldur
3968 Misty_Mountains
3689 Last_Alliance_of_Elves_and_Men
3964 Mirkwood
1357 Azog
5092 Bolg
4513 Snaga
3984 Orcs_of_Mordor
21854 Orcs_of_the_Misty_Mountains
2906 Half-orcs
2700 Goblin-men
4830 Uruk-hai
3464 Hobgoblins
3464 Hobgoblins
4496 Sindarin
3764 Elvish
3866 Mannish
4283 Primitive_Quendian
21252 Sundocarme
30808 RUKU
4291 Quenya
24598 Exilic_Quenya
4496 Sindarin
33490 Hoth
2684 Glamhoth
4044 Nandorin
1059 Adûnaic
4939 Westron
1515 Black_Speech
3613 Khuzdul
21394 Avarin
30800 Drúadan_language
7982 Qenya
9805 Noldorin
33423 Gnomish
2202 Entish
1637 Burárum
4291 Quenya
9805 Noldorin
4044 Nandorin
12873 Doriathrin
33423 Gnomish
4846 Valar
3990 Morgoth
1269 Arda
1534 Boldog
2764 Great_Goblin
1493 Bilbo_Baggins
3848 Maiar
3990 Morgoth
2437 Fornost
2906 Half-orcs
4830 Uruk-hai
2437 Fornost
35228 Eradan_(video_game_character)
35273 Andriel
35274 Farin_(video_game_character)
19900 Magic
31235 Agandaûr
2437 Fornost
2284 Evendim
4471 The_Shire
2246 Ered_Luin
1596 Bree-land
3746 Lone-lands
4131 North_Downs
3968 Misty_Mountains
1199 Angmar
3609 Moria
3462 Hobbits
35108 MEN
2438 Fornost_Erain
35228 Eradan_(video_game_character)
35273 Andriel
35274 Farin_(video_game_character)
4310 Ravenhill
1012 Battle_of_Five_Armies
39300 Gongs
