2246 Ered_Luin
2145 Elves
35703 Dorongúr_Whitethorn
1997 Dwarves
1843 Dáin_Ironfoot
1997 Dwarves
2236 Lonely_Mountain
1997 Dwarves
1843 Dáin_Ironfoot
35869 Nos_Grimsong
2145 Elves
35703 Dorongúr_Whitethorn
2145 Elves
35703 Dorongúr_Whitethorn
2121 Elladan
1997 Dwarves
1992 Dwalin
2145 Elves
35703 Dorongúr_Whitethorn
2246 Ered_Luin
2145 Elves
21695 Dourhands
4203 Orcs
2145 Elves
2145 Elves
35703 Dorongúr_Whitethorn
2145 Elves
35703 Dorongúr_Whitethorn
2145 Elves
3728 Lindon
35703 Dorongúr_Whitethorn
2145 Elves
35703 Dorongúr_Whitethorn
35703 Dorongúr_Whitethorn
1997 Dwarves
1843 Dáin_Ironfoot
35869 Nos_Grimsong
1997 Dwarves
2145 Elves
4203 Orcs
21695 Dourhands
2145 Elves
35703 Dorongúr_Whitethorn
2145 Elves
4717 Thrushes
2145 Elves
35703 Dorongúr_Whitethorn
2145 Elves
35703 Dorongúr_Whitethorn
2145 Elves
35703 Dorongúr_Whitethorn
2145 Elves
35869 Nos_Grimsong
1997 Dwarves
35869 Nos_Grimsong
1997 Dwarves
1992 Dwalin
1843 Dáin_Ironfoot
35869 Nos_Grimsong
2145 Elves
4364 Rivendell
2121 Elladan
2127 Elrohir
1997 Dwarves
4759 Trollshaws
1997 Dwarves
1997 Dwarves
1997 Dwarves
1843 Dáin_Ironfoot
2145 Elves
35703 Dorongúr_Whitethorn
2145 Elves
1997 Dwarves
1997 Dwarves
1843 Dáin_Ironfoot
35869 Nos_Grimsong
1997 Dwarves
1997 Dwarves
35869 Nos_Grimsong
2145 Elves
35703 Dorongúr_Whitethorn
2145 Elves
35869 Nos_Grimsong
1997 Dwarves
1992 Dwalin
1997 Dwarves
2236 Lonely_Mountain
1997 Dwarves
1843 Dáin_Ironfoot
1992 Dwalin
21695 Dourhands
1997 Dwarves
4758 Trolls
2236 Lonely_Mountain
1997 Dwarves
1992 Dwalin
