1997 Dwarves
996 Middle-earth
4695 Thorin_and_Company
1369 Bag_End
3615 Kíli
2362 Fíli
1925 Dori
4129 Nori
4208 Ori
1543 Bombur
1490 Bifur
1533 Bofur
1992 Dwalin
1400 Balin
4698 Thorin
2274 Lake-town
4510 Smaug
19900 Magic
2001 Dwarves_of_Khazad-dûm
12329 There_and_Back_Again
2145 Elves
2160 Elves_of_Mirkwood
2536 Galadhrim
2490 Vanyar
4043 Nandor
1351 Avari
1473 Bëor
4001 Moriquendi
2128 Elrond
13347 White_Ship
4853 Valinor
4344 War_of_the_Ring
12843 Bilbo's_Farewell_Party
3462 Hobbits
2488 Rohirrim
3947 Minas_Tirith
20668 Army_of_the_West
1907 Dol_Amroth
2423 Aragorn
2740 Gondorians
1277 Númenóreans
1057 Ælfwine
1079 Ainur
4808 Ulmo
6401 Ulumúri
33423 Gnomish
21252 Sundocarme
7982 Qenya
9805 Noldorin
3836 Maedhros
3562 Iron_Mountains
2376 Fingon
1473 Bëor
20661 Great_Horn
48505 Horn_of_the_Mark
9064 House_of_the_Harp
