38984 City_Wall
3947 Minas_Tirith
2730 Gondor
38985 Gateway
4252 Pelennor_Fields
18259 9_March
2585 Gandalf
2494 Peregrin_Took
1884 Denethor
2324 Faramir
18267 10_March
4068 Nazgûl
4299 Rammas_Echor
4426 Sauron
2740 Gondorians
1020 Battle_of_the_Pelennor_Fields
18297 15_March
2834 Grond_(battering_ram)
4975 Witch-king
2488 Rohirrim
18213 1_May
2423 Aragorn
1799 Crown_of_Gondor
4912 Warden_of_the_Keys
4344 War_of_the_Ring
2663 Gimli
2689 Glittering_Caves
1997 Dwarves
2236 Lonely_Mountain
3974 Mithril
