1597 Bree-landers
35108 MEN
1596 Bree-land
1589 Bree
29126 Pre-Númenóreans
4947 White_Mountains
4437 Second_Age
1658 Calenardhon
4164 Oathbreakers
1975 Dunlendings
1861 Dark_Years
3968 Misty_Mountains
1436 Barrow-downs
1594 Bree-hill
2083 Elder_Days
1277 Númenóreans
1304 Arnor
2730 Gondor
4939 Westron
1589 Bree
4538 Staddle
1268 Archet
1760 Combe
2902 Halflings
996 Middle-earth
1013 Battle_of_Fornost
4344 War_of_the_Ring
1496 Bill_Ferny
2698 Harry_Goatleaf
4068 Nazgûl
4425 Saruman
11479 Ruffians
35108 MEN
1997 Dwarves
2145 Elves
1228 Appledore_Family
29184 Ferny_Family
2697 Goatleaf_Family
2960 Heathertoes_Family
4404 Rushlight_Family
4694 Thistlewool_Family
1645 Butterbur_Family
1597 Bree-landers
