3968 Misty_Mountains
4364 Rivendell
2027 East_Road
2702 Goblin-town
2392 First_Age
4216 Oromë
4846 Valar
2076 Eldar
1997 Dwarves
2027 East_Road
3964 Mirkwood
4437 Second_Age
2254 Gil-galad
2091 Elendil
3983 Mordor
3689 Last_Alliance_of_Elves_and_Men
3573 Isildur
4203 Orcs
1037 War_of_the_Dwarves_and_Orcs
2702 Goblin-town
1493 Bilbo_Baggins
4698 Thorin
51402 Quest_of_Erebor
4344 War_of_the_Ring
2827 Grimbeorn
1478 Beornings
2350 Fellowship_of_the_Ring
4496 Sindarin
10660 Cirith
2128 Elrond
33492 Front_Porch
