1997 Dwarves
4853 Valinor
8509 Silmaril
20442 Beren
3560 Iron_Crown
1269 Arda
2341 Sons_of_Fëanor
2346 Finrod
1997 Dwarves
2246 Ered_Luin
4853 Valinor
2083 Elder_Days
2311 Fall_of_Nargothrond
2487 Glaurung
20384 Húrin
1926 Doriath
2133 Thingol
20315 Morwen
7070 Dwarves_of_Nogrod
3917 Menegroth
8509 Silmaril
3832 Lúthien
20442 Beren
4122 Nogrod
18362 Battle_of_the_Thousand_Caves
4421 Sarn_Athrad
12495 Battle_of_Sarn_Athrad
1046 Ascar
2147 Green-elves
1900 Dior
2341 Sons_of_Fëanor
10286 Second_Kinslaying
2173 Elwing
13498 Third_Kinslaying
4808 Ulmo
4455 Shadowy_Seas
4846 Valar
12873 Doriathrin
30959 MIR
9805 Noldorin
10234 Mîr
41911 Naug
3902 Melian
