2740 Gondorians
3587 Ithilien
2730 Gondor
1045 Anduin
2976 Henneth_Annûn
4830 Uruk-hai
3983 Mordor
4426 Sauron
4344 War_of_the_Ring
2324 Faramir
4395 Ruling_Steward
1884 Denethor
10506 Damrod
3834 Mablung_(ranger_of_Ithilien)
1161 Anborn
18257 7_March
1378 Frodo_Baggins
2577 Samwise_Gamgee
2924 Haradrim
4194 The_One_Ring
2717 Gollum
18258 8_March
18259 9_March
1020 Battle_of_the_Pelennor_Fields
20668 Army_of_the_West
3982 Morannon
4203 Orcs
2030 Easterlings
3496 Houses_of_Healing
4426 Sauron
20633 White_Company
3588 Prince_of_Ithilien
2423 Aragorn
