4344 War_of_the_Ring
4690 Third_Age
4226 Osgiliath
3983 Mordor
4252 Pelennor_Fields
18297 15_March
1863 The_Darkness
2030 Easterlings
2924 Haradrim
4186 Oliphaunts
4203 Orcs
2730 Gondor
2834 Grond_(battering_ram)
3990 Morgoth
4975 Witch-king
2585 Gandalf
4377 Rohan
2478 Théoden
1513 Black_Serpent
4517 Snowmane
1889 Dernhelm
5199 Glorfindel
3462 Hobbits
1578 Meriadoc_Brandybuck
1304 Arnor
1199 Angmar
1509 Black_Breath
3496 Houses_of_Healing
2324 Faramir
1884 Denethor
4426 Sauron
4240 Palantíri
2494 Peregrin_Took
12251 Berserker
1045 Anduin
2423 Aragorn
4303 Rangers_of_the_North
2663 Gimli
3706 Legolas
2121 Elladan
2127 Elrohir
1016 Battle_of_the_Morannon
3982 Morannon
2924 Haradrim
4186 Oliphaunts
2488 Rohirrim
4164 Oathbreakers
4186 Oliphaunts
2478 Théoden
4975 Witch-king
46849 Éowyn
4426 Sauron
2740 Gondorians
3983 Mordor
1884 Denethor
2585 Gandalf
3947 Minas_Tirith
4068 Nazgûl
5807 Fell_beasts
4758 Trolls
4203 Orcs
2834 Grond_(battering_ram)
2762 Great_Gate_of_Minas_Tirith
4914 Wargs
4426 Sauron
4186 Oliphaunts
2924 Haradrim
2423 Aragorn
1868 Paths_of_the_Dead
