4496 Sindarin
4495 Sindar
3902 Melian
2133 Thingol
4501 Sirion
1449 Beeches
4119 Nivrim
2424 Forest_of_Region
1602 Brethil
4042 Nan_Elmoth
2133 Thingol
2605 Gelion
1455 Belegaer
2490 Vanyar
2492 Noldor
2772 Great_Journey
2259 Tol_Eressëa
4671 Teleri
5293 Elwë
4808 Ulmo
4580 Sun
4203 Orcs
3990 Morgoth
4495 Sindar
1002 First_Battle_of_Beleriand
2147 Green-elves
2213 Eöl
1196 Anglachel
1997 Dwarves
1457 Belegost
4122 Nogrod
3917 Menegroth
2365 Finarfin
4189 Olwë
35108 MEN
2346 Finrod
1602 Brethil
20442 Beren
20454 Barahir
1475 House_of_Bëor
4490 Silmarils
1682 Carcharoth
4642 Beleg
3835 Mablung
20468 Túrin
20315 Morwen
4091 Nienor
20384 Húrin
4052 Nargothrond
4122 Nogrod
4065 Nauglamír
1900 Dior
2341 Sons_of_Fëanor
10286 Second_Kinslaying
4496 Sindarin
2665 Girdle_of_Melian
10671 Dôr
20674 Iâth
2145 Elves
4496 Sindarin
