1740 Cirith_Ungol
4203 Orcs
3945 Minas_Morgul
18267 10_March
1378 Frodo_Baggins
2577 Samwise_Gamgee
3945 Minas_Morgul
4787 Two_Watchers
2745 Gorbag
1742 Tower_of_Cirith_Ungol
4456 Shagrat
1740 Cirith_Ungol
4465 Shelob
33268 Under-way
7312 Shelob's_Lair
3974 Mithril
2536 Galadhrim
13019 Daggers_of_Westernesse
3664 Lagduf
4031 Muzgash
16433 Radbug
4513 Snaga
4010 Mount_Doom
1415 Barad-dûr
18297 15_March
18299 17_March
4426 Sauron
2577 Samwise_Gamgee
4194 The_One_Ring
4553 Sting
4465 Shelob
7312 Shelob's_Lair
2541 Phial_of_Galadriel
4471 The_Shire
2469 Gaffer_Gamgee
