2730 Gondor
996 Middle-earth
1045 Anduin
1442 Bay_of_Belfalas
29126 Pre-Númenóreans
2932 Harnen
2233 Ephel_Dúath
3607 Khand
2193 Enedwaith
4250 Pelargir
1045 Anduin
996 Middle-earth
4146 Númenor
3634 King's_Men
4426 Sauron
1311 Ar-Pharazôn
3634 King's_Men
2254 Gil-galad
1304 Arnor
2730 Gondor
1510 Black_Númenóreans
2145 Elves
2304 Faithful
2982 Herumor
2466 Fuinur
4437 Second_Age
2924 Haradrim
3689 Last_Alliance_of_Elves_and_Men
2925 Haradwaith
4690 Third_Age
2920 Harad
4599 Tarannon_Falastur
1487 Berúthiel
2020 Eärnil_I
18351 Surprise_Attack_on_Umbar
2922 Near_Harad
15999 Third_Age_1015
1745 Ciryandil
2924 Haradrim
43614 White_pillar
4580 Sun
3977 Moon
3650 Kin-strife
4250 Pelargir
1691 Castamir
1772 Corsairs_of_Umbar
2933 Harondor
1089 Aldamir
3518 Hyarmendacil_II
15986 Third_Age_1551
1190 Angamaitë
4420 Sangahyando
4250 Pelargir
3943 Minardil
4668 Telemnar
2776 Great_Plague
15980 Third_Age_1810
1184 Anfalas
1139 Telumehtar
4814 Umbardacil
4902 Wainriders
4336 Rhûn
2021 Eärnil_II
4529 Southern_Army
4690 Third_Age
1467 Belfalas
1184 Anfalas
7318 Amrothos
1907 Dol_Amroth
1924 Dor-en-Ernil
1974 Dunland
4377 Rohan
4702 Thorongil
2423 Aragorn
2046 Ecthelion_II
1671 Captain_of_the_Haven
4344 War_of_the_Ring
4164 Oathbreakers
1415 Barad-dûr
3650 Kin-strife
29126 Pre-Númenóreans
1059 Adûnaic
3764 Elvish
4939 Westron
4690 Third_Age
3866 Mannish
4813 Umbar_(word)
19751 Corsair_Wars
