8960	Narfil_Palùrfalas_-_Gondolin_Plan.jpg	2
8963	Narfil_Palùrfalas_-_Siege_of_Gondolin_1.jpg	2
8969	Narfil_Palùrfalas_-_Siege_of_Gondolin_2.jpg	2
8970	Narfil_Palùrfalas_-_Siege_of_Gondolin_3.jpg	2
8971	Narfil_Palùrfalas_-_Siege_of_Gondolin_4.jpg	2
16743	Pete_Fenlon_-_Map_of_Middle-earth_(large).jpg	2
25707	Pete_Fenlon_-_MERP_map.jpg	2
16677	Steven_White_Jr._-_Tol_Eressea.png	2
16689	Steven_White_Jr._-_Valinor.gif	2
29415	The_Lord_of_the_Rings_Online_-_Annuminas_map.jpg	2
29412	The_Lord_of_the_Rings_Online_-_Evendim_map.jpg	2
29875	Pascal_Yung_-_Skin-changers.jpg	2
47547	Richard_Svensson_-_The_Leprechaun.jpg	2
29748	Mark_Evans_-_Werewolves.jpg	2
55445	Matěj_Čadil_-_Gorthaur_the_Cruel.jpg	2
52770	Peter_Xavier_Price_-_Sauron_Brought_Werewolves.jpeg	2
13421	The_White_Council_-_Werewolf.jpg	2
29686	One_Ring_inscription.png	1
29684	One_Ring_inscription.svg	1
50794	Anke_Eißmann_-_The_Watcher.jpg	2
39582	John_Howe_-_Moria_Gate.jpg	2
8714	John_Howe_-_Watcher_in_the_Water.jpg	2
41482	Joona_Kujanen_-_The_Watcher_in_the_Water.jpg	2
13264	Olanda_Fong-Surdenas_-_The_Watcher_in_the_Water.jpg	2
48991	The_Lord_of_the_Rings_-_The_Fellowship_of_the_Ring_-_Watcher_in_the_Water.jpg	2
41427	Ulla_Thynell_-_Watcher_in_the_Water.jpg	2
38930	Alice_Falto_-_Tom_Bombadil.jpg	2
50716	Anke_Eißmann_-_In_the_house_of_Tom_Bombadil.jpg	2
54944	Anke_Eißmann_-_Leaving_the_Barrow-downs.jpeg	2
50798	Anke_Eißmann_-_Tom_Bombadil.jpg	2
12920	BFME2_-_Tom_Bombadil_01.jpg	2
12932	BFME2_-_Tom_Bombadil_02.jpg	2
12927	BFME2_-_Tom_Bombadil_03.jpg	2
48464	Francesco_Amadio_-_Tom_Bombadil.jpg	2
51281	Giuliano_G._Alves_-_Tom_Bombadil.jpg	2
8703	John_Howe_-_Tom_Bombadil.jpg	2
47362	Kimberly_-_Tom_Bombadil.jpg	2
55257	Lída_Holubová_-_Goldberry.jpg	2
41435	Mareishon_-_Tom_Bombadil_and_Goldberry.jpg	2
13699	Mariët_Theune_-_Tom_Bombadil.jpg	2
53644	Matt_Stewart_-_Ring_a_dong_dillo.jpg	2
53417	Matěj_Čadil_-_Tom_and_Goldberry's_First_Meeting.jpeg	2
44036	MECCG_-_Hey_come_merry_dol.jpg	2
13272	Olanda_Fong-Surdenas_-_Tom_Bombadil.jpg	2
50539	Ralph_Damiani_-_Old_Tom.png	2
